"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99400596260","Restaurant Japonès Deleit Sushi *Provença","#","C","Provença","93","93","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.386161","2.1499","428923.887","4581974.605","429015.806","4582175.538","936316360","#","","01/01","31/12","0000000","11:30:00","23:40:00"," ",
"99400596269","Restaurant La Fonda de Sant Gervasi","#","C","Sant Màrius","22","22","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.40398","2.137612","427916.183","4583963.016","428008.092","4584163.967","932115240","#","","01/01","31/12","0000001","12:00:00","18:00:00"," ",
"99400596272","Restaurant Pizzeria Luigi","#","C","Roger de Llúria","50","50","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.392852","2.169462","430566.566","4582701.605","430658.5","4582902.546","934673224","#","","01/01","31/12","0000000","12:00:00","23:45:00"," ",
"99400596277","Restaurant Sabor Persa","#","C","València","210","210","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.389245","2.158899","429679.565","4582309.685","429771.49","4582510.622","931432785","#","","01/01","31/12","0000000","20:30:00","23:30:00"," ",
"99400596277","Restaurant Sabor Persa","#","C","València","210","210","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.389245","2.158899","429679.565","4582309.685","429771.49","4582510.622","931432785","#","","01/01","31/12","0000000","13:30:00","16:30:00"," ",
"99400596281","Restaurant A Gianni","#","C","València","350","350","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397274","2.169565","430579.891","4583192.427","430671.825","4583393.372","934591723","#","","01/01","31/12","0000111","13:00:00","15:45:00"," ",
"99400596281","Restaurant A Gianni","#","C","València","350","350","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397274","2.169565","430579.891","4583192.427","430671.825","4583393.372","934591723","#","","01/01","31/12","0000111","19:00:00","22:45:00"," ",
"99400596281","Restaurant A Gianni","#","C","València","350","350","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397274","2.169565","430579.891","4583192.427","430671.825","4583393.372","934591723","#","","01/01","31/12","1111011","13:00:00","15:30:00"," ",
"99400596281","Restaurant A Gianni","#","C","València","350","350","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397274","2.169565","430579.891","4583192.427","430671.825","4583393.372","934591723","#","","01/01","31/12","1111011","19:00:00","23:30:00"," ",
"99400596281","Restaurant A Gianni","#","C","València","350","350","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397274","2.169565","430579.891","4583192.427","430671.825","4583393.372","934591723","#","","01/01","31/12","1111101","19:00:00","23:30:00"," ",
"99400596281","Restaurant A Gianni","#","C","València","350","350","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397274","2.169565","430579.891","4583192.427","430671.825","4583393.372","934591723","#","","01/01","31/12","1111110","19:00:00","22:30:00"," ",
"99400596287","Restaurant Taj Mahal","#","C","Indústria","166","166","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.409977","2.175153","431060.41","4584598.244","431152.348","4584799.202","931423064","#","","01/01","31/12","0000000","12:00:00","23:59:00"," ",
"99400596289","Restaurant Cafè Camèlia","#","C","Verdi","79","79","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405144","2.155435","429407.166","4584077.597","429499.088","4584278.55","934153686","#","","01/01","31/12","0000011","09:30:00","23:59:00"," ",
"99400596289","Restaurant Cafè Camèlia","#","C","Verdi","79","79","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405144","2.155435","429407.166","4584077.597","429499.088","4584278.55","934153686","#","","01/01","31/12","1111101","10:00:00","23:59:00"," ",
"99400596289","Restaurant Cafè Camèlia","#","C","Verdi","79","79","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.405144","2.155435","429407.166","4584077.597","429499.088","4584278.55","934153686","#","","01/01","31/12","1111110","10:00:00","17:00:00"," ",
"99400596296","Restaurant Dolce Pizza y Los Veganos","#","C","Hipòlit Lázaro","34","34","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.407376","2.16374","430103.784","4584318.601","430195.713","4584519.556","932131220","#","","01/01","31/12","0000000","20:00:00","23:00:00"," ",
"99400596296","Restaurant Dolce Pizza y Los Veganos","#","C","Hipòlit Lázaro","34","34","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.407376","2.16374","430103.784","4584318.601","430195.713","4584519.556","932131220","#","","01/01","31/12","0000000","12:30:00","16:00:00"," ",
"99400596329","Restaurant Vivo Tapas","#","C","Rosselló","255","255","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.395227","2.159679","429751.257","4582973.179","429843.183","4583174.122","937824845","#","","01/01","31/12","0000000","12:00:00","01:00:00"," ",
"99400596412","Restaurant Can Eusebio","#","C","Vila i Vilà","84","84","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374561","2.168019","430426.41","4580672.119","430518.343","4580873.041","934420307","#","","01/01","31/12","0001111","07:00:00","02:00:00"," ",
"99400596412","Restaurant Can Eusebio","#","C","Vila i Vilà","84","84","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374561","2.168019","430426.41","4580672.119","430518.343","4580873.041","934420307","#","","01/01","31/12","1110111","07:00:00","02:30:00"," ",
"99400596412","Restaurant Can Eusebio","#","C","Vila i Vilà","84","84","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374561","2.168019","430426.41","4580672.119","430518.343","4580873.041","934420307","#","","01/01","31/12","1111011","07:00:00","03:00:00"," ",
"99400596412","Restaurant Can Eusebio","#","C","Vila i Vilà","84","84","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374561","2.168019","430426.41","4580672.119","430518.343","4580873.041","934420307","#","","01/01","31/12","1111100","08:00:00","03:00:00"," ",
"99400596417","Restaurant Japonès Futami","#","C","Enric Granados","10","10","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.388622","2.161524","429898.347","4582238.361","429990.275","4582439.297","935150312","#","","01/01","31/12","1000001","13:00:00","16:00:00"," ",
"99400596417","Restaurant Japonès Futami","#","C","Enric Granados","10","10","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.388622","2.161524","429898.347","4582238.361","429990.275","4582439.297","935150312","#","","01/01","31/12","1000001","20:00:00","23:00:00"," ",
"99400596417","Restaurant Japonès Futami","#","C","Enric Granados","10","10","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.388622","2.161524","429898.347","4582238.361","429990.275","4582439.297","935150312","#","","01/01","31/12","1111110","13:00:00","16:00:00"," ",
"99400596423","Restaurant Santa Gula","#","Pl","Narcís Oller","3","3","31","la Vila de Gràcia","06","Gràcia","08006","019","BARCELONA","41.397249","2.155421","429397.486","4583201.097","429489.409","4583402.042","931857649","#","","01/01","31/12","0000000","20:00:00","23:00:00"," ",
"99400596423","Restaurant Santa Gula","#","Pl","Narcís Oller","3","3","31","la Vila de Gràcia","06","Gràcia","08006","019","BARCELONA","41.397249","2.155421","429397.486","4583201.097","429489.409","4583402.042","931857649","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"99400596439","Restaurant 9 Granados","#","C","Enric Granados","9","9","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08007","019","BARCELONA","41.387709","2.162364","429967.596","4582136.35","430059.524","4582337.285","934531120","#","","01/01","31/12","0000000","11:00:00","01:30:00","Cuina fins 23:00",
"99400596449","Restaurant La Barra del Gourmet","#","C","Diputació","164","164","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383664","2.158269","429620.881","4581690.571","429712.806","4581891.502","931895645","#","","","","","","","",
"99400596450","Restaurant La Barra del Gourmet","#","C","Diputació","164","164","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383664","2.158269","429620.881","4581690.571","429712.806","4581891.502","931895645","#","","01/01","31/12","1000011","13:00:00","23:59:00"," ",
"99400596450","Restaurant La Barra del Gourmet","#","C","Diputació","164","164","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383664","2.158269","429620.881","4581690.571","429712.806","4581891.502","931895645","#","","01/01","31/12","1111101","12:00:00","23:59:00"," ",
"99400596452","Restaurant Pur - Impur","#","Ptge","Concepció","11","11","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.394497","2.160085","429784.357","4582891.793","429876.283","4583092.735","931 701 770","#","","","","","","","",
"99400596453","Restaurant El Caliu De L'Eixample","#","C","València","329","329","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397105","2.168967","430529.665","4583174.128","430621.598","4583375.073","661193880","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"99400596453","Restaurant El Caliu De L'Eixample","#","C","València","329","329","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397105","2.168967","430529.665","4583174.128","430621.598","4583375.073","661193880","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"99400596453","Restaurant El Caliu De L'Eixample","#","C","València","329","329","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397105","2.168967","430529.665","4583174.128","430621.598","4583375.073","934765063","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"99400596453","Restaurant El Caliu De L'Eixample","#","C","València","329","329","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397105","2.168967","430529.665","4583174.128","430621.598","4583375.073","934765063","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"99400596461","Restaurant Zucca","#","C","Marquès de Sentmenat","60","60","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.385197","2.138363","427958.218","4581877.166","428050.128","4582078.098","930113091","#","","01/01","31/12","0000001","20:00:00","23:30:00"," ",
"99400596461","Restaurant Zucca","#","C","Marquès de Sentmenat","60","60","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.385197","2.138363","427958.218","4581877.166","428050.128","4582078.098","930113091","#","","01/01","31/12","0000001","13:00:00","16:00:00"," ",
"99400596464","Bar Restaurant Upper Lounge","#","Pg","Manuel Girona","7","7","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.390493","2.12167","426568.381","4582479.163","426660.278","4582680.1","932499940","#","","01/01","31/12","0001110","07:00:00","01:00:00"," ",
"99400596464","Bar Restaurant Upper Lounge","#","Pg","Manuel Girona","7","7","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.390493","2.12167","426568.381","4582479.163","426660.278","4582680.1","932499940","#","","01/01","31/12","1110001","07:00:00","02:00:00"," ",
"99400596467","Bar Restaurant Braseria a Veiga","#","C","Biscaia","428","428","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.420023","2.183107","431735.752","4585707.273","431827.695","4585908.242","931168405","#","","01/01","31/12","1000011","08:30:00","23:59:00"," ",
"99400596467","Bar Restaurant Braseria a Veiga","#","C","Biscaia","428","428","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.420023","2.183107","431735.752","4585707.273","431827.695","4585908.242","931168405","#","","01/01","31/12","1111101","11:30:00","23:59:00"," ",
"99400596467","Bar Restaurant Braseria a Veiga","#","C","Biscaia","428","428","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.420023","2.183107","431735.752","4585707.273","431827.695","4585908.242","931168405","#","","01/01","31/12","1111110","11:00:00","17:30:00"," ",
"99400596475","Restaurant "El Bar" Barcelona","#","C","Calàbria","118","118","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.380798","2.153813","429245.175","4581376.024","429337.097","4581576.952","934260382","#","","01/01","31/12","1000011","09:30:00","23:30:00"," ",
"99400596475","Restaurant "El Bar" Barcelona","#","C","Calàbria","118","118","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.380798","2.153813","429245.175","4581376.024","429337.097","4581576.952","934260382","#","","01/01","31/12","1111101","11:00:00","23:30:00"," ",
"99400596475","Restaurant "El Bar" Barcelona","#","C","Calàbria","118","118","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.380798","2.153813","429245.175","4581376.024","429337.097","4581576.952","934260382","#","","01/01","31/12","1111110","11:00:00","17:00:00"," ",
"99400596481","Restaurant Solric","#","C","Tarragona","177","177","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.379695","2.143108","428348.852","4581262.382","428440.765","4581463.309","931414738","#","","","","","","","",
"99400596482","Restaurant Solric","#","C","Tarragona","177","177","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.379695","2.143108","428348.852","4581262.382","428440.765","4581463.309","931414738","#","","01/01","31/12","0000000","08:00:00","23:45:00"," ",
"99400596494","Restaurant Mesón Barceloneta","#","Pg","Joan Borbó Comte Barcelona","10","10","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.380623","2.187424","432055.471","4581329.766","432147.419","4581530.694","933103709","#","","01/01","31/12","0111111","11:30:00","17:00:00"," ",
"99400596494","Restaurant Mesón Barceloneta","#","Pg","Joan Borbó Comte Barcelona","10","10","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.380623","2.187424","432055.471","4581329.766","432147.419","4581530.694","933103709","#","","01/01","31/12","1100000","11:00:00","23:59:00"," ",
"99400596537","Restaurant Bar Celta Pulperia *Mercè","#","C","Simó Oller","3","3","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.379933","2.180074","431440.152","4581258.976","431532.094","4581459.903","933151510","#","","01/01","31/12","1000000","12:00:00","23:59:00"," ",
"99400596543","Restaurant Felice","#","C","Francisco Giner","22","22","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399107","2.159282","429722.206","4583404.239","429814.132","4583605.186","931121123","#","","01/01","31/12","0000001","19:30:00","23:59:00"," ",
"99400596543","Restaurant Felice","#","C","Francisco Giner","22","22","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.399107","2.159282","429722.206","4583404.239","429814.132","4583605.186","931121123","#","","01/01","31/12","0000001","13:00:00","16:00:00"," ",
"99400596561","Restaurant Japonès Ekubo","#","C","Comte d'Urgell","108","108","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383883","2.156584","429480.259","4581716.308","429572.183","4581917.239","676291968","#","","01/01","31/12","1000001","20:00:00","23:00:00"," ",
"99400596561","Restaurant Japonès Ekubo","#","C","Comte d'Urgell","108","108","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383883","2.156584","429480.259","4581716.308","429572.183","4581917.239","676291968","#","","01/01","31/12","1000001","12:30:00","15:30:00"," ",
"99400596561","Restaurant Japonès Ekubo","#","C","Comte d'Urgell","108","108","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383883","2.156584","429480.259","4581716.308","429572.183","4581917.239","934884278","#","","01/01","31/12","1000001","20:00:00","23:00:00"," ",
"99400596561","Restaurant Japonès Ekubo","#","C","Comte d'Urgell","108","108","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383883","2.156584","429480.259","4581716.308","429572.183","4581917.239","934884278","#","","01/01","31/12","1000001","12:30:00","15:30:00"," ",
"99400596566","Restaurant Mexicà La Hacienda *Princesa","#","C","Princesa","23","23","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385332","2.180339","431467.988","4581858.083","431559.93","4582059.016","933156709","#","","01/01","31/12","0000000","12:00:00","23:59:00"," ",
"99400596567","Celler Bodega de Tapas","#","Pg","Sant Antoni","23","23","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.377285","2.137143","427847.464","4580999.754","427939.373","4581200.678","938325123","#","","01/01","31/12","0000110","12:00:00","23:59:00"," ",
"99400596567","Celler Bodega de Tapas","#","Pg","Sant Antoni","23","23","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.377285","2.137143","427847.464","4580999.754","427939.373","4581200.678","938325123","#","","01/01","31/12","1111001","12:00:00","00:30:00"," ",
"99400596586","Restaurant Panela de Barro","#","C","Sant Lluís","58","58","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405986","2.161214","429891.122","4584166.369","429983.049","4584367.323","630926759","#","","01/01","31/12","1000001","13:00:00","16:00:00"," ",
"99400596586","Restaurant Panela de Barro","#","C","Sant Lluís","58","58","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405986","2.161214","429891.122","4584166.369","429983.049","4584367.323","630926759","#","","01/01","31/12","1000001","20:00:00","23:59:00"," ",
"99400596586","Restaurant Panela de Barro","#","C","Sant Lluís","58","58","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405986","2.161214","429891.122","4584166.369","429983.049","4584367.323","630926759","#","","01/01","31/12","1111110","15:00:00","19:00:00"," ",
"99400596594","Restaurant Cafeteria Ofis","#","C","Espalter","4","4","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378577","2.170656","430651.193","4581115.9","430743.128","4581316.826","933296832","#","","01/01","31/12","1100111","20:00:00","23:30:00"," ",
"99400596594","Restaurant Cafeteria Ofis","#","C","Espalter","4","4","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378577","2.170656","430651.193","4581115.9","430743.128","4581316.826","933296832","#","","01/01","31/12","1111001","20:00:00","23:45:00"," ",
"99400596629","Burger King *Ronda Sant Pau","#","Rda","Sant Pau","56","56","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378003","2.164366","430124.584","4581057.17","430216.514","4581258.095","933291311","#","","01/01","31/12","0000110","11:00:00","00:30:00"," ",
"99400596629","Burger King *Ronda Sant Pau","#","Rda","Sant Pau","56","56","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.378003","2.164366","430124.584","4581057.17","430216.514","4581258.095","933291311","#","","01/01","31/12","1111001","12:00:00","01:30:00"," ",
"99400596636","Restaurant Nogg","#","C","Tuset","30","30","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396448","2.151533","429071.595","4583115.312","429163.515","4583316.256","932188802","#","","01/01","31/12","0111111","08:00:00","17:00:00"," ",
"99400596636","Restaurant Nogg","#","C","Tuset","30","30","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396448","2.151533","429071.595","4583115.312","429163.515","4583316.256","932188802","#","","01/01","31/12","1011111","08:00:00","00:30:00"," ",
"99400596636","Restaurant Nogg","#","C","Tuset","30","30","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396448","2.151533","429071.595","4583115.312","429163.515","4583316.256","932188802","#","","01/01","31/12","1101111","08:00:00","01:00:00"," ",
"99400596636","Restaurant Nogg","#","C","Tuset","30","30","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396448","2.151533","429071.595","4583115.312","429163.515","4583316.256","932188802","#","","01/01","31/12","1110111","08:00:00","02:30:00"," ",
"99400596636","Restaurant Nogg","#","C","Tuset","30","30","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396448","2.151533","429071.595","4583115.312","429163.515","4583316.256","932188802","#","","01/01","31/12","1111011","08:00:00","03:00:00"," ",
"99400596636","Restaurant Nogg","#","C","Tuset","30","30","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.396448","2.151533","429071.595","4583115.312","429163.515","4583316.256","932188802","#","","01/01","31/12","1111101","19:00:00","03:00:00"," ",
"99400596680","Restaurant La Mama Acasa","#","C","Guitard","41","41","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.382178","2.137768","427905.092","4581542.499","427997.001","4581743.428","679586001","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"99400596680","Restaurant La Mama Acasa","#","C","Guitard","41","41","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.382178","2.137768","427905.092","4581542.499","427997.001","4581743.428","679586001","#","","01/01","31/12","0000000","12:30:00","17:00:00"," ",
"99400596680","Restaurant La Mama Acasa","#","C","Guitard","41","41","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.382178","2.137768","427905.092","4581542.499","427997.001","4581743.428","933808688","#","","01/01","31/12","0000000","20:00:00","23:59:00"," ",
"99400596680","Restaurant La Mama Acasa","#","C","Guitard","41","41","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.382178","2.137768","427905.092","4581542.499","427997.001","4581743.428","933808688","#","","01/01","31/12","0000000","12:30:00","17:00:00"," ",
"99400596685","Bar Restaurant Amal","#","C","Sant Antoni Abat","37","37","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.379095","2.164677","430151.806","4581178.162","430243.736","4581379.088","933153219","#","","01/01","31/12","0000000","12:00:00","23:45:00"," ",
"99400596686","Bar Restaurant Lo Fantàstic","#","C","Vilamur","18","18","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386838","2.13347","427550.92","4582063.446","427642.826","4582264.38","930046030","#","","01/01","31/12","0001111","09:00:00","19:00:00"," ",
"99400596686","Bar Restaurant Lo Fantàstic","#","C","Vilamur","18","18","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386838","2.13347","427550.92","4582063.446","427642.826","4582264.38","930046030","#","","01/01","31/12","1110001","10:00:00","23:00:00"," ",
"99400596686","Bar Restaurant Lo Fantàstic","#","C","Vilamur","18","18","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.386838","2.13347","427550.92","4582063.446","427642.826","4582264.38","930046030","#","","01/01","31/12","1111110","11:00:00","16:30:00"," ",
"99400596689","Restaurant Gustos Bcn","#","C","Comtal","11","11","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.386541","2.173216","430873.68","4581998.012","430965.617","4582198.946","933282664","#","","01/01","31/12","0000000","10:00:00","23:59:00"," ",
"99400596694","Restaurant Japonès Saiko","#","C","Villarroel","140","140","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.387049","2.154571","429315.395","4582069.438","429407.317","4582270.372","931630126","#","","01/01","31/12","0000001","20:30:00","23:59:00"," ",
"99400596694","Restaurant Japonès Saiko","#","C","Villarroel","140","140","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.387049","2.154571","429315.395","4582069.438","429407.317","4582270.372","931630126","#","","01/01","31/12","0000001","12:30:00","16:30:00"," ",
"99400596697","Restaurant Macchina Pasta Bar *Balmes","#","C","Balmes","12","12","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.386391","2.166742","430332.266","4581986.466","430424.198","4582187.4","938072067","#","","01/01","31/12","0000000","12:30:00","23:59:00"," ",
"99400596722","Cafeteria Restaurant Ecco","#","C","Pinar del Río","57","57","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.422588","2.179858","431466.954","4585994.637","431558.895","4586195.608","632797236","#","","01/01","31/12","0000011","07:00:00","17:00:00"," ",
"99400596722","Cafeteria Restaurant Ecco","#","C","Pinar del Río","57","57","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.422588","2.179858","431466.954","4585994.637","431558.895","4586195.608","632797236","#","","01/01","31/12","1111101","09:00:00","19:00:00"," ",
"99400596730","Restaurant Casa Lola *Rambla Catalunya","#","Rbla","Catalunya","70","70","07","la Dreta de Eixample","02","Eixample","08007","019","BARCELONA","41.391771","2.16283","430010.973","4582586.945","430102.901","4582787.884","934672369","#","","01/01","31/12","0000000","08:30:00","01:00:00"," ",
"99400596793","Restaurant Machete Latino Street Food","#","C","Ample","20","20","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380112","2.17978","431415.734","4581278.994","431507.676","4581479.922","617344128","#","","01/01","31/12","0000000","20:00:00","02:00:00"," ",
"99400596793","Restaurant Machete Latino Street Food","#","C","Ample","20","20","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380112","2.17978","431415.734","4581278.994","431507.676","4581479.922","617344128","#","","01/01","31/12","0000000","13:00:00","16:00:00"," ",
"99400596799","Restaurant La Limeñita","#","C","Provença","61","61","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.384716","2.147993","428762.849","4581815.763","428854.766","4582016.695","934107380","#","","01/01","31/12","0111111","13:00:00","17:00:00"," ",
"99400596799","Restaurant La Limeñita","#","C","Provença","61","61","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.384716","2.147993","428762.849","4581815.763","428854.766","4582016.695","934107380","#","","01/01","31/12","1000111","13:30:00","17:00:00"," ",
"99400596799","Restaurant La Limeñita","#","C","Provença","61","61","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.384716","2.147993","428762.849","4581815.763","428854.766","4582016.695","934107380","#","","01/01","31/12","1000111","19:30:00","22:30:00"," ",
"99400596799","Restaurant La Limeñita","#","C","Provença","61","61","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.384716","2.147993","428762.849","4581815.763","428854.766","4582016.695","934107380","#","","01/01","31/12","1111011","13:30:00","17:00:00"," ",
"99400596799","Restaurant La Limeñita","#","C","Provença","61","61","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.384716","2.147993","428762.849","4581815.763","428854.766","4582016.695","934107380","#","","01/01","31/12","1111011","19:30:00","23:59:00"," ",
"99400596799","Restaurant La Limeñita","#","C","Provença","61","61","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.384716","2.147993","428762.849","4581815.763","428854.766","4582016.695","934107380","#","","01/01","31/12","1111101","10:00:00","23:45:00"," ",
"99400596799","Restaurant La Limeñita","#","C","Provença","61","61","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.384716","2.147993","428762.849","4581815.763","428854.766","4582016.695","934107380","#","","01/01","31/12","1111110","10:00:00","22:00:00"," ",
"99400596804","Restaurant Sarrietto","#","C","Vallmajor","33","33","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.400973","2.138663","428000.652","4583628.356","428092.562","4583829.304","936118810","#","","01/01","31/12","1000001","13:00:00","02:00:00"," ",
"99400596804","Restaurant Sarrietto","#","C","Vallmajor","33","33","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08021","019","BARCELONA","41.400973","2.138663","428000.652","4583628.356","428092.562","4583829.304","936118810","#","","01/01","31/12","1111110","13:00:00","17:00:00"," ",
"99400596807","Restaurant Pizzeria Stuzzichini","#","C","Amistat","21","21","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.40038","2.205854","433616.657","4583508.801","433708.618","4583709.75","931773992","#","","01/01","31/12","0000001","12:00:00","16:30:00"," ",
